trial_count,FB,c_dis,context,response,rt,state,stim,trial_count,ts,rep_resp,switch,con_shape,con_orient,correct
179,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,k,0.9500329494476318,0,"(0, 3)",179,1,True,False,False,False,False
180,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,k,0.7266039848327637,0,"(1, 3)",180,1,True,False,False,False,False
181,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,j,0.9533839225769043,0,"(1, 2)",181,1,False,False,False,False,False
182,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,f,1.0718779563903809,1,"(1, 2)",182,0,False,True,False,False,False
183,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,d,1.0875279903411865,1,"(0, 2)",183,0,False,False,False,False,False
184,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,f,0.5933511257171631,1,"(1, 2)",184,0,False,False,False,False,False
185,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,f,0.8658509254455566,1,"(1, 2)",185,0,True,False,False,False,False
187,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,k,0.7944920063018799,1,"(0, 3)",187,0,False,False,False,False,False
188,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,f,1.3245010375976562,1,"(1, 3)",188,0,False,False,False,False,False
189,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,d,1.1797411441802979,1,"(0, 3)",189,0,False,False,False,False,False
190,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,f,0.8208491802215576,1,"(1, 3)",190,0,False,False,False,False,False
191,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,f,0.7645101547241211,1,"(1, 3)",191,0,True,False,False,False,False
192,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,d,0.556800127029419,1,"(0, 2)",192,0,False,False,False,False,False
193,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,k,1.4412591457366943,0,"(1, 3)",193,1,False,True,False,False,False
194,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,j,0.815436840057373,0,"(1, 2)",194,1,False,False,False,False,False
195,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,k,0.646306037902832,0,"(1, 3)",195,1,False,False,False,False,False
196,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,k,0.6155729293823242,0,"(0, 3)",196,1,True,False,False,False,False
197,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,k,0.5056970119476318,0,"(1, 3)",197,1,True,False,False,False,False
198,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,k,0.4852268695831299,0,"(0, 3)",198,1,True,False,False,False,False
199,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,k,0.5209958553314209,0,"(1, 3)",199,1,True,False,False,False,False
200,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,k,0.5073680877685547,0,"(0, 3)",200,1,True,False,False,False,False
201,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,j,0.474560022354126,0,"(1, 2)",201,1,False,False,False,False,False
202,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,k,0.5841729640960693,1,"(0, 3)",202,0,False,True,False,False,False
203,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,d,0.9477429389953613,1,"(0, 3)",203,0,False,False,False,False,False
204,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,f,0.9638481140136719,1,"(1, 3)",204,0,False,False,False,False,False
205,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,f,1.134091854095459,1,"(1, 3)",205,0,True,False,False,False,False
206,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,d,0.7472748756408691,0,"(0, 2)",206,1,False,True,False,False,False
207,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,d,0.8958561420440674,0,"(0, 3)",207,1,True,False,False,False,False
208,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,f,1.0001928806304932,0,"(1, 3)",208,1,False,False,False,False,False
209,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,j,0.5271110534667969,0,"(1, 2)",209,1,False,False,False,False,False
210,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,k,0.8216400146484375,0,"(0, 3)",210,1,False,False,False,False,False
211,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,j,0.4658780097961426,0,"(1, 2)",211,1,False,False,False,False,False
212,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,j,0.4700968265533447,0,"(0, 2)",212,1,True,False,False,False,False
213,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,k,0.5590419769287109,0,"(0, 3)",213,1,False,False,False,False,False
214,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,j,0.8383259773254395,0,"(0, 2)",214,1,False,False,False,False,False
215,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,j,0.6912641525268555,1,"(1, 2)",215,0,True,True,False,False,False
216,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,f,0.4945859909057617,1,"(1, 3)",216,0,False,False,False,False,False
217,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,f,0.6535999774932861,1,"(1, 2)",217,0,True,False,False,False,False
218,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,f,0.6037390232086182,1,"(1, 2)",218,0,True,False,False,False,False
219,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,f,0.9386041164398193,1,"(1, 2)",219,0,True,False,False,False,False
220,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,d,0.6540272235870361,1,"(0, 3)",220,0,False,False,False,False,False
221,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,f,0.7225761413574219,1,"(1, 2)",221,0,False,False,False,False,False
222,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,d,1.117445945739746,1,"(0, 2)",222,0,False,False,False,False,False
223,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,f,0.57346510887146,1,"(0, 3)",223,0,False,False,False,False,False
224,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,d,0.46917295455932617,1,"(0, 2)",224,0,False,False,False,False,False
225,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,k,0.8616609573364258,0,"(0, 3)",225,1,False,True,False,False,False
226,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,j,0.466533899307251,0,"(0, 2)",226,1,False,False,False,False,False
227,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,k,0.5822339057922363,0,"(1, 3)",227,1,False,False,False,False,False
228,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,j,0.5898468494415283,1,"(1, 2)",228,0,False,True,False,False,False
229,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,f,0.6256229877471924,1,"(1, 3)",229,0,False,False,False,False,False
230,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,d,0.6546638011932373,0,"(0, 3)",230,1,False,True,False,False,False
231,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,j,0.5938558578491211,0,"(1, 2)",231,1,False,False,False,False,False
232,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,k,0.534930944442749,0,"(0, 3)",232,1,False,False,False,False,False
233,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,k,0.5114531517028809,0,"(0, 3)",233,1,True,False,False,False,False
234,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,k,0.4179859161376953,0,"(1, 3)",234,1,True,False,False,False,False
235,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,j,0.4600808620452881,0,"(1, 2)",235,1,False,False,False,False,False
236,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,k,0.4819061756134033,0,"(0, 3)",236,1,False,False,False,False,False
237,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,j,0.4418051242828369,0,"(0, 2)",237,1,False,False,False,False,False
238,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,f,0.8296568393707275,1,"(1, 3)",238,0,False,True,False,False,False
239,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,f,0.5858979225158691,1,"(0, 3)",239,0,True,False,False,False,False
240,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,k,0.5925090312957764,0,"(0, 3)",240,1,False,True,False,False,False
241,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,k,0.4691281318664551,0,"(1, 3)",241,1,True,False,False,False,False
242,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,k,0.4133791923522949,0,"(1, 3)",242,1,True,False,False,False,False
243,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,k,0.4716770648956299,0,"(0, 3)",243,1,True,False,False,False,False
244,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,j,0.5006208419799805,0,"(0, 2)",244,1,False,False,False,False,False
245,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,j,0.45100998878479004,0,"(0, 2)",245,1,True,False,False,False,False
246,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,d,0.9123420715332031,1,"(1, 2)",246,0,False,True,False,False,False
247,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,d,0.7095909118652344,0,"(0, 2)",247,1,True,True,False,False,False
248,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,d,0.7458150386810303,0,"(0, 2)",248,1,True,False,False,False,False
249,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,k,0.7595009803771973,0,"(1, 2)",249,1,False,False,False,False,False
250,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,j,0.5591890811920166,0,"(1, 2)",250,1,False,False,False,False,False
251,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,j,0.5041589736938477,0,"(0, 2)",251,1,True,False,False,False,False
252,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,j,0.45641613006591797,0,"(0, 2)",252,1,True,False,False,False,False
253,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,k,0.42442893981933594,0,"(0, 3)",253,1,False,False,False,False,False
254,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,j,0.6936731338500977,0,"(0, 2)",254,1,False,False,False,False,False
255,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,k,0.7801737785339355,0,"(1, 3)",255,1,False,False,False,False,False
256,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,d,0.688831090927124,1,"(0, 2)",256,0,False,True,False,False,False
257,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,f,0.39392805099487305,1,"(1, 3)",257,0,False,False,False,False,False
258,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,d,0.5727078914642334,1,"(0, 2)",258,0,False,False,False,False,False
259,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,d,0.7619020938873291,1,"(0, 2)",259,0,True,False,False,False,False
260,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,d,0.47846388816833496,1,"(0, 2)",260,0,True,False,False,False,False
261,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,d,0.4359779357910156,1,"(1, 2)",261,0,True,False,False,False,False
262,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,d,0.45733094215393066,1,"(0, 2)",262,0,True,False,False,False,False
263,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,f,0.5236110687255859,1,"(1, 2)",263,0,False,False,False,False,False
264,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,j,0.9923739433288574,0,"(0, 2)",264,1,False,True,False,False,False
265,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,j,1.0153181552886963,0,"(1, 2)",265,1,True,False,False,False,False
266,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,k,0.4138000011444092,0,"(0, 3)",266,1,False,False,False,False,False
267,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,f,0.7451469898223877,1,"(1, 3)",267,0,False,True,False,False,False
268,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,j,0.535534143447876,1,"(0, 2)",268,0,False,False,False,False,False
269,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,d,0.5168077945709229,1,"(0, 2)",269,0,False,False,False,False,False
270,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,j,0.6584899425506592,0,"(0, 2)",270,1,False,True,False,False,False
271,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,k,0.5494048595428467,0,"(1, 2)",271,1,False,False,False,False,False
272,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,k,0.6842741966247559,0,"(1, 3)",272,1,True,False,False,False,False
273,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,f,0.7326500415802002,0,"(0, 3)",273,1,False,False,False,False,False
274,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,j,0.7089691162109375,0,"(1, 2)",274,1,False,False,False,False,False
275,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,k,0.5633540153503418,0,"(1, 3)",275,1,False,False,False,False,False
276,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,k,0.6179788112640381,0,"(1, 3)",276,1,True,False,False,False,False
